F1,F11,F15,F28,F32,F36,F53,F55,F57,F60,F65,F71,F74,F76,F77,F78,F85,F86,F92,F95,F97,F99,F106,F118,F126,F132,F40,class
102.2460938,418001.5469,14371686.99,31548.02071,678400.0117,28840013.29,20604.87072,1.324590236,2022704.053,0.364273853,61.50067122,28.45912436,24499.76728,1.494134813,0.058518072,3625508.05,226.144621,47.84571799,12.80038738,8847.895542,1.459829278,1112972.789,48.37643925,2.083709735,1.039493636,0.993369937,35705.26377,1
135.7421875,68633.81386,15656126.38,4371.798305,97624.03091,31626385.1,10471.65033,1.618524604,2060394.437,0.293381692,62.29312414,14.84332595,7160.603248,2.028304241,0.371413917,3686782.778,247.9134514,28.83813402,7.932660666,3398.07369,1.875357766,1131275.468,50.60302627,2.254743774,1.038746645,0.482978615,5138.10689,1
73.9257812,292345.1614,14839913.34,14974.13293,326339.6308,30575598.01,53704.07056,0.908565915,1883155.723,0.439314191,94.11194279,44.42621762,59305.84327,1.11020969,0.01230826,3489696.792,218.8507118,51.83857128,15.447436,12887.33902,1.296521395,1099488.346,48.26166515,1.819742505,1.065938762,1.050749863,17175.77004,1
68.5546875,910672.884,12342735.33,62883.68098,1335400.017,25463925.78,60739.83018,0.855100484,1855452.164,0.467942432,58.11127186,23.46178337,16513.97172,1.665436664,0.056924631,3656613.041,257.9086862,15.76988319,7.118080157,2736.090203,1.969429236,1133930.978,49.97936032,2.227506648,1.051220087,1.233198849,70284.21143,1
86.6210937,873302.4883,12534625.31,69413.69392,1481237.936,24685522.13,21686.18856,1.302377952,2017551.301,0.420509562,21.58599963,11.47966329,3961.817587,2.285310416,0.250829726,3699457.997,270.4204466,9.964563135,3.695022565,737.7594179,2.538215316,1138874.311,49.78980398,2.358570091,1.023035629,0.951959163,77959.89135,1
92.4804687,775675.4208,12928029.76,66831.84052,1479883.542,24677883.72,36221.9693,1.079597159,1961831.434,0.429644526,27.57639924,13.24265879,5268.192023,2.161570472,0.257466598,3694961.797,272.505844,8.813473288,2.750509487,408.6381885,2.794317909,1139508.593,51.93941437,2.655066793,1.05963025,1.001361141,77888.60748,1
81.5429687,838108.6731,12662399.36,71062.52974,1626981.63,23851856.89,29058.34648,1.175295364,1986275.475,0.418789475,85.75084977,28.01527896,23876.81735,1.505319872,0.197147509,3627923.532,259.3705805,33.0008395,8.126531397,3566.189799,1.854392129,1131352.711,50.14320603,2.047457758,1.047726858,1.279901609,85630.61208,1
121.9726563,101982.7175,15538868.12,5555.533746,110191.918,31573346.72,13790.5099,1.498969391,2047791.165,0.359828482,73.69925448,26.44447243,21227.65871,1.556391943,0.286236491,3636676.31,259.3693726,19.21391812,6.004061662,1946.931599,2.117144643,1135853.993,48.99372281,2.013153197,1.039580455,0.720601382,5799.574634,1
85.2539062,611558.8379,13555742.2,28568.27526,611240.0334,29173031.38,131116.6687,0.520919988,1539800.613,0.480769497,121.4189109,51.82705582,81128.01878,0.974138275,0.01230826,3385829.431,239.7102432,34.64926373,11.67221326,7357.994595,1.539899862,1119575.737,48.7206617,1.829761573,1.059392435,1.519384538,32170.52808,1
47.5585937,1229329.958,10968230.52,69944.22515,1317822.54,25292369.41,124121.4894,0.54473073,1562594.415,0.472664492,75.47766013,28.10803898,23703.65259,1.508480903,0.120576047,3629207.311,257.5613886,22.0556439,7.430987046,2981.902451,1.932079295,1133041.247,49.34722408,2.198437855,1.064390564,1.475809678,69359.08105,1
55.859375,863453.846,12573356.22,59092.60394,1189930.093,26114414.38,52466.07108,0.918694386,1888893.137,0.427536435,37.77560357,15.73054791,7490.80829,2.008727842,0.104727884,3688028.968,265.0113481,11.84347815,4.618704217,1152.152884,2.344831456,1138000.161,50.48410915,2.375073392,1.029263318,1.024107619,62627.89965,1
79.1015625,845846.8723,12630591.25,69505.40827,1474676.81,24693444.35,19203.45348,1.355179255,2025140.234,0.399200842,28.73365618,12.12118331,4410.764029,2.238702223,0.376323455,3697875.25,265.3579282,15.57070529,5.661496514,1730.892826,2.168197333,1136529.507,52.07588454,2.62318682,1.034225314,0.927770723,77614.56896,1
44.3359375,1260602.684,10854509.49,87807.90738,1793168.495,22963652.57,36928.63104,1.071206238,1956478.812,0.433683358,55.96136569,25.54445505,19577.46971,1.591535754,0.320524241,3644289.1,246.3115993,40.93120792,11.91624423,7670.135157,1.521858711,1118477.382,49.38948066,1.83137146,1.034194204,1.246503317,94377.28922,1
120.9960938,126137.2471,15458945.37,4990.590576,95878.17665,31626365.93,7183.252326,1.78219963,2070316.038,0.340886479,83.26327993,29.80075897,26730.56755,1.456290071,0.37257873,3613438.826,231.7091503,39.73590782,17.02659985,15654.93173,1.212039427,1091682.259,49.56222952,1.807569878,1.03746113,0.823178572,5046.219824,1
40.5273437,911141.3002,12313411.84,45055.27321,847289.0423,27864010.12,120125.2338,0.558943346,1576315.929,0.486076149,112.393099,61.14290069,112210.2955,0.833277922,0.037745826,3251981.36,222.6985932,56.12095801,19.17416483,19856.14435,1.108801553,1075994.425,48.22674896,1.552574663,1.065675805,1.651894825,44594.16012,1
57.3242187,954771.6808,12170678.94,51945.7484,971511.0869,27215837.84,103594.6567,0.623239659,1660450.084,0.487662806,93.98199455,37.0145612,41284.08605,1.267521304,0.141348294,3560328.253,261.7771442,29.22322721,7.773625553,3263.83532,1.892857066,1132064.5,50.53085382,2.087427215,1.046103952,1.506172982,51132.16247,1
95.6054687,654565.5823,13444664.47,45335.32574,903430.2243,27652154.64,69234.94194,0.798249602,1825739.897,0.445660733,21.32993771,13.46885936,5707.140594,2.126819837,0.222585074,3694580.13,265.2675233,9.58399535,4.32819464,1011.661996,2.401253834,1138242.34,49.5817337,2.12752015,1.02607625,1.085856108,47548.95917,1
74.609375,651686.5444,13417358.9,68752.39137,1474120.838,24610025.05,17136.09123,1.404644098,2036081.082,0.38167692,23.73423933,11.67766368,4106.225134,2.269765989,0.350031666,3698845.723,266.5783712,16.66077398,4.876452325,1284.1111,2.297777671,1137509.595,52.31715689,2.736082017,1.045029096,0.96132738,77585.30728,1
67.6757812,1114910.45,11515293.16,85489.93395,1697286.416,23408537.91,70653.68967,0.789440214,1822354.879,0.471121067,63.70345445,25.41751235,19381.50891,1.595904506,0.01230826,3646900.953,237.9320489,40.11624059,12.27620222,8138.852934,1.496101788,1116504.556,47.91654332,1.936575015,1.052467851,1.41393267,89330.86398,1
112.3046875,136516.2277,15418145.48,7600.612464,151077.0478,31393980.43,12707.75511,1.534478196,2051579.385,0.393531317,69.0155896,26.25318855,20687.81004,1.567578986,0.27997773,3637331.012,233.5929412,40.09944058,13.90566575,10441.92909,1.387896017,1108494.378,48.65679481,1.931935981,1.036477507,0.735581649,7951.423567,1
56.0546875,881782.6653,12481212.36,51460.76654,1011926.374,27069303.31,140892.7998,0.489689325,1493723.724,0.503008561,113.9166002,51.88052688,80761.8666,0.976102773,0.01230826,3388587.23,229.0876942,58.25926788,18.24317386,17973.33484,1.152065518,1083910.579,45.25107992,1.573420852,1.081230645,1.542825173,53259.28286,1
63.3789062,958574.4381,12137255.78,59297.07984,1109509.302,26469178.25,55181.43392,0.896780355,1882583.182,0.408428289,60.24802773,24.75182446,18419.14998,1.618021336,0.058518072,3651230.096,257.5485783,19.41815135,6.30479508,2148.929938,2.074294039,1135232.616,51.79696753,2.420521373,1.061676833,1.268180613,58395.22641,1
88.7695312,741828.9948,13092885.35,48350.63674,930653.3435,27520697.93,37104.75038,1.069139988,1953155.649,0.408262416,24.55809035,9.177600132,2529.52974,2.480103052,0.295825893,3703286.8,263.7123304,12.25160508,4.396776204,1045.324332,2.387052021,1138094,52.1935984,2.572639708,1.039253776,0.968009888,48981.75492,1
95.8007812,630643.0244,13530553.9,49948.46046,1008820.583,27113168.77,21456.81289,1.306995753,2018243.465,0.381080687,24.26532886,10.35364436,3274.623744,2.368020487,0.772191075,3700218.535,267.7975536,13.20987236,3.624268343,709.3120673,2.555269153,1138776.61,52.60448932,2.806588536,1.050598723,0.892299953,53095.82014,1
58.1054687,1304188.28,10659268.14,108618.2638,2206361.949,20586861.28,20395.64371,1.329022497,2024821.506,0.40353927,41.82973572,23.74011464,17076.04868,1.650901682,0.210663012,3652643.996,251.0674934,26.4190871,6.341580569,2171.64675,2.069729226,1134753.302,49.32049972,2.039979798,1.055975647,1.41007239,116124.3131,1
133.7890625,132719.8982,15443594.1,8748.209718,175092.4396,31287203.44,7323.810789,1.773784796,2070729.823,0.329697126,41.14698008,17.11676685,8817.851764,1.937902455,0.344842792,3682776.318,240.3082397,29.52312978,9.228063991,4598.684157,1.743990335,1127398.312,49.14490698,2.206970515,1.036093364,0.596665686,9215.39156,1
59.9609375,747454.3095,13028859.94,51914.22434,1027230.883,27003508.26,67944.91182,0.806417876,1829012.402,0.432503204,116.2672075,50.67743154,77770.84499,0.992492096,0.01230826,3409785.104,240.6265002,40.05686815,10.41616278,5859.361596,1.638793932,1123861.322,47.26484356,1.789376103,1.096402496,1.380924852,54064.78333,1
108.7890625,300525.5032,14826402.15,27784.98947,640480.2005,28944165.18,11460.96207,1.57932224,2055408.382,0.35762589,44.08930578,20.70910861,13338.02822,1.758190307,0.058518072,3668627.81,256.6348666,17.26964162,6.151216054,2043.297311,2.096174289,1135442.682,52.0406987,2.513197,1.058577964,1.050266659,33709.48424,1
116.3085938,266017.2939,14967263.47,21081.66101,457532.3031,29902427.25,17073.76297,1.406226523,2036538.878,0.394813345,22.81842595,11.11371502,3934.608997,2.288302553,0.407372989,3698828.625,269.2684843,7.784356437,3.259652761,573.8128695,2.647191863,1139181.296,52.87439974,2.936075152,1.058425365,0.929766099,24080.64753,1
136.9140625,241358.1467,15063926.2,16357.09356,369156.8233,30354451.94,9380.23583,1.666321153,2062440.651,0.372104709,21.98889649,9.618064653,2785.016621,2.438330795,0.328520202,3702727.267,273.3481898,6.395689588,2.996186717,484.7694292,2.720288166,1139414.034,53.20753883,3.028398018,1.063258589,0.673934633,19429.30649,1
77.734375,786920.5284,12868969.92,51716.4615,1082203.504,26733301.51,25005.1579,1.240534238,2001626.965,0.420827498,33.10238069,18.85804324,10708.04504,1.853563753,0.166785859,3675186.723,258.6050783,16.30940632,6.555544244,2320.685554,2.040914947,1135041.136,52.26073121,2.543409893,1.066085092,1.304037827,56958.07917,1
141.015625,58422.59407,15691653.35,2911.489582,61586.09222,31772250.63,2963.984747,2.166558743,2083993.627,0.310453463,26.19442224,17.37727028,9369.786207,1.911538468,0.283867774,3680081.753,257.2234669,19.11827096,6.182702605,2064.197963,2.091756658,1135525.982,51.60377075,2.490843302,1.053292835,0.478709322,3241.373275,1
73.1445312,445691.2804,14249442.88,26215.28765,560656.7285,29393303.94,65700.34459,0.821006949,1837754.846,0.453519594,79.778956,32.7579057,32457.15356,1.371990687,0.170711961,3594358.908,243.7197315,25.49177355,9.909754258,5302.981256,1.682116365,1125865.012,51.34430011,2.181862744,1.081352877,1.293075345,29508.24887,1
22.9492187,1926072.769,7853285.374,120162.0219,2235342.124,20024099.72,178572.7928,0.386763484,1317894.935,0.506383391,231.1792629,63.52692257,124039.0049,0.789752723,0.033901552,3188931.122,235.1379305,46.04534363,15.59579798,13135.11314,1.288251466,1102058.922,48.34261988,1.718043746,1.079550021,2.284773276,117649.5855,1
66.40625,794617.033,12831269.32,50292.42952,1025757.734,26992702.73,75675.4249,0.7596206,1797319.139,0.460367446,107.8227219,37.28208024,42913.61316,1.250709296,0.058518072,3557531.828,253.4536642,21.08638926,9.113372736,4485.41244,1.75481915,1129721.996,49.76085741,1.86839613,1.049244819,1.431905287,53987.24916,1
54.7851562,1022645.559,11792257.84,61164.0389,1151156.221,26232973.86,64158.04026,0.831323348,1842293.773,0.462815598,87.54237878,31.04298099,29087.54858,1.419592446,0.104727884,3611561.028,244.2936293,43.42265959,10.51127006,5966.434045,1.630930718,1123433.653,50.0964978,2.259945069,1.081762043,1.473448849,60587.16952,1
46.9726562,843320.0932,12604119.71,54202.95025,1148564.354,26339663.56,90620.7095,0.681348956,1715003.116,0.481733168,139.0522402,48.6568953,71025.38453,1.03189479,0.058518072,3433628.292,212.8633816,63.23549538,15.57908749,13108.82258,1.289121532,1097544.604,48.03447062,1.726969296,1.067739653,1.772066296,60450.7555,1
123.4375,106057.4627,15527819.51,5589.789869,119295.995,31521508.73,21365.57785,1.308846237,2017642.76,0.405685539,83.99364752,32.82465904,32325.03113,1.373762111,0.241620121,3589071.844,209.8474624,52.5844438,15.45646197,12901.1158,1.29605741,1097537.486,46.22585651,1.885223414,1.03914369,0.828751612,6278.73658,1
38.3789062,1128280.621,11358250.29,60861.66205,1220680.157,25848791.85,211265.9083,0.31374973,1152328.384,0.511680414,205.4416796,77.03643732,178038.5214,0.63279808,0.01230826,2939806.356,187.630533,84.7926808,21.31931923,24544.73778,1.016742256,1054221.372,45.97497535,1.473494682,1.075686826,2.159787095,64246.32407,1
4.9804687,2069024.191,7160277.495,129458.4182,2344367.165,19665700.23,225493.8006,0.285444675,1108814.657,0.514610461,100.3144914,49.67971729,74519.9918,1.011035872,0.01230826,3426033.642,218.5544349,45.02213075,16.74627038,15200.57884,1.22482965,1092499.222,46.69656986,1.847682145,1.084498487,2.829787454,123387.7455,1
86.9140625,810214.2048,12793460.8,48846.54981,883832.2597,27682457.21,67943.29951,0.806428181,1821927.664,0.456985796,62.49009168,27.68835519,23000.46442,1.521559011,0.01230826,3635828.378,232.8240506,32.93734166,11.47356045,7140.027618,1.552957633,1119546.204,48.18596235,2.122677087,1.086832672,1.711750825,46517.48735,1
85.6445312,733543.0336,13100527.37,54963.52247,1036500.811,26993257.85,62525.12408,0.842519699,1842449.238,0.4389366,60.17310337,21.31395322,13631.41305,1.748741762,0.103134443,3667138.512,257.9473856,18.00194083,6.888303318,2565.042951,1.997454425,1134210.949,50.64933649,2.27480258,1.057610272,1.620583082,54552.67425,1
88.8671875,587805.9864,13706643.67,40292.4545,735365.8393,28520481.71,44467.49869,0.99052874,1930072.875,0.432574686,155.2439397,39.57009979,47294.94667,1.208490575,0.01230826,3528601.042,223.5432254,46.13274003,15.02926383,12233.36761,1.31913682,1102169.718,45.97339725,1.636364265,1.062451128,1.812631118,38703.46523,1
107.9101563,198034.3723,15188362.06,10609.65589,192131.7945,31197948.58,34762.45562,1.097458267,1971214.071,0.411491506,94.59108274,39.08026478,46115.36843,1.219459398,0.141348294,3541051.246,236.8970876,33.25287377,14.16075599,10850.11614,1.371243934,1108311.865,46.68198043,1.633272051,1.043884547,1.111799914,10112.19971,1
9.1796875,1343065.844,10400712.25,65770.72608,1186519.745,26042038.71,285442.1352,0.183061604,833319.84,0.530636437,242.6518888,72.86616978,159375.5159,0.68089017,0.033901552,3031362.115,190.9572697,59.55543725,24.32729411,32073.07961,0.900564143,1030087.311,42.42685139,1.31384838,1.073448532,2.712836814,62448.40762,1
97.5585937,335416.7652,14644507.03,51760.51433,1235779.006,25709773.17,24796.25263,1.24417764,2006162.807,0.418965662,93.65798977,25.56331626,19704.93681,1.588717412,0.168379301,3641075.803,244.3012542,26.22367274,9.641310761,5023.674629,1.705610402,1127120.763,50.75489777,2.231235612,1.034635448,1.429994453,65041.0003,1
145.2148438,193878.0785,15224268.1,20193.56985,516869.1327,29600259.61,25383.77511,1.234007887,2003498.342,0.405817272,62.71829648,19.79085978,11774.56843,1.812332617,0.28231039,3671615.598,251.1883122,25.74493562,7.747944225,3243.44402,1.895578061,1132169.234,51.27025029,2.402678047,1.027685991,0.978877215,27203.63856,1
143.75,220195.5128,15139991.58,24887.9625,593017.4592,29177881.72,35951.20253,1.082855705,1959130.008,0.424570298,35.70573613,12.80407009,4933.714589,2.190052459,0.353399925,3696122.232,258.8783882,19.45172198,6.404783603,2215.162224,2.061116798,1134989.036,51.8735632,2.578745444,1.042940964,0.955913068,31211.44522,1
81.4453125,489339.3898,14083426.46,43242.00792,896873.0541,27678252.8,57797.18161,0.876667032,1869101.139,0.455498295,71.50485059,30.900636,28680.64061,1.425710508,0.09354504,3606787.8,238.3531456,29.75745775,10.75894602,6250.903635,1.610706071,1122302.44,49.65101531,2.183505205,1.058438333,1.447303814,47203.84495,1
111.71875,106062.5076,15521047.82,7519.538369,170641.9012,31272993.9,30123.54611,1.159660695,1981423.939,0.420759967,63.46249472,30.25313222,27464.32263,1.444529793,0.187558106,3612070.672,231.5589657,34.60247619,13.37433591,9659.792481,1.421705593,1111082.79,48.30836548,1.999050211,1.040107659,0.865169388,8981.152697,1
59.375,529814.2338,13898589.91,44963.20237,948969.8055,27379000.49,133595.9659,0.512784612,1534555.233,0.49331891,127.8306003,50.69973894,77127.6681,0.996098666,0.033901552,3398402.969,215.3926064,53.26593965,17.57999063,16689.82854,1.18424045,1085203.169,44.89653584,1.690069611,1.073975004,1.796192881,49945.77923,1
48.6328125,661198.7686,13330044.37,26429.07188,477207.2813,29734197.99,164010.4538,0.423707029,1360129.957,0.489783315,84.01128003,38.79065883,45431.56438,1.225947247,0.033901552,3539700.018,235.4984367,38.35128702,14.55969679,11454.33213,1.347710661,1106078.197,48.54110576,1.999735516,1.070556933,1.554012436,25116.1727,1
96.875,406937.3131,14435313.81,19698.2874,359580.446,30385263.01,54701.69686,0.900572469,1886109.445,0.451999103,39.39135322,20.31745188,12430.304,1.788797811,0.155603015,3671504.589,248.6688742,23.63325212,9.073805262,4447.925775,1.758463186,1128437.015,49.99932852,2.322723619,1.050483704,1.136221567,18925.28663,1
95.9960937,410186.4243,14409280.34,20842.51792,397050.1624,30227055.64,45132.47399,0.984082444,1917212.256,0.43307941,45.95387006,14.35706039,6226.714085,2.088985832,0.187558106,3691840.166,265.4170648,12.98718858,5.297776963,1516.356757,2.225630643,1137124.599,52.48742031,2.688600064,1.042081435,0.990991706,20897.37697,1
73.828125,651006.3553,13411146.25,35415.10471,641895.9945,28944365.83,48916.96256,0.949112847,1907821.526,0.456204627,82.12734242,28.02360841,23559.88825,1.511122839,0.150937696,3628994.776,241.2465611,27.05965637,9.932037217,5330.674508,1.679854718,1125721.359,49.75404297,2.246155342,1.073832509,1.431183664,33783.99971,1
110.15625,97000.27466,15548207.54,4306.57644,79598.99345,31689131.91,18710.75983,1.366466572,2028610.422,0.375289831,59.75888682,18.46601745,10253.43016,1.872402966,0.214914247,3675990.971,245.2472632,28.85986675,10.00213303,5402.709086,1.674026386,1125485.268,49.34302069,2.107842039,1.037011421,0.711275967,4189.420708,1
56.1523437,601835.9184,13572219.94,21324.36976,383972.4391,30215732.31,191085.8028,0.357350513,1238652.558,0.508539576,136.8948902,46.35508738,64509.49573,1.073684119,0.150937696,3456591.893,230.2176792,39.27612428,13.82865118,10331.70423,1.392504348,1109028.828,47.25872391,1.829704187,1.094739296,1.632072986,20209.07574,1
57.03125,1159762.068,11258189.44,61621.94953,1109522.669,26383798.83,42152.16667,1.013751001,1939152.076,0.414027233,144.5953009,35.37990564,37651.55986,1.30751999,0.058518072,3564103.422,244.1334174,31.53906636,9.817494213,5204.696684,1.690239486,1126453.702,49.17714298,2.162869958,1.04908572,1.605829072,58395.92993,1
112.0117188,493015.1176,14096057.45,25841.80166,466001.8467,29789827.01,20754.56117,1.321446727,2020818.618,0.395671615,60.24809814,14.88798997,6668.789882,2.059202345,0.336516162,3688623.018,262.1860036,15.48393263,5.865547465,1858.77369,2.137258246,1136316.136,51.80859967,2.621551628,1.043684742,0.930927791,24526.41299,1
100,392802.8107,14477908.62,20438.8693,368259.94,30281527.9,18332.24014,1.37534198,2027764.575,0.389211269,57.99420957,13.03800487,5392.420041,2.151450253,0.410496199,3692646.018,258.3531263,21.08300742,6.660786835,2395.892962,2.027069706,1134483.659,50.79882505,2.471401407,1.042555421,0.793813396,19382.1021,1
71.7773437,940985.117,12228695.08,45504.75886,820392.3012,27950008.51,85826.32421,0.704955634,1745897.892,0.474186724,194.1474792,46.75385554,66134.5555,1.062879492,0.158789899,3436548.974,236.7039084,35.4300671,12.34406957,8228.731886,1.491332659,1116919.282,48.87423405,1.797318746,1.05703059,1.476878381,43178.54217,1
120.5078125,118695.9171,15475968.32,5670.620905,122483.8941,31512118.17,18759.72853,1.365331508,2027290.174,0.39823162,110.3279069,28.45974826,25338.95435,1.47950867,0.271142091,3617268.747,230.3313464,38.01582593,14.46755045,11302.8152,1.353493297,1105381.616,47.84631879,1.807506201,1.035977992,0.848420788,6446.520743,1
30.9570312,1149576.159,11257097,48581.34518,891329.7593,27563713.98,117381.9359,0.568976239,1607770.005,0.469589568,263.0782579,75.24376325,171239.2457,0.649708656,0.095138482,2941292.261,203.4232052,62.21535879,18.89938757,19290.33686,1.121356021,1076325.555,45.68202408,1.509184446,1.066624237,1.961120034,46912.09259,1
37.3046875,1266023.531,10776379.56,74168.83393,1441066.805,24788199.51,121913.6229,0.552525407,1602291.921,0.481408143,111.1827455,33.08993977,32851.9246,1.366740461,0.058518072,3590183.756,231.1944837,30.22358036,12.25780295,8116.677208,1.497286568,1116408.145,50.57915794,2.115529339,1.077324005,1.61367984,75845.62131,1
85.7421875,823536.0432,12744198.25,43806.47379,817079.1202,27988130.15,65671.99284,0.821194399,1838256.656,0.44310968,72.22443841,20.74209093,12907.77665,1.772429411,0.056924631,3668707.971,245.063623,24.65269629,8.620276719,4013.95991,1.803037133,1129723.719,50.6461632,2.280327682,1.047946823,1.170780213,43004.16422,1
88.8671875,666324.3294,13378948.8,35793.39203,662818.7722,28780519.23,36341.72544,1.078163714,1963865.966,0.412451433,67.96936235,16.6136458,8534.611433,1.952079862,0.46823407,3681884.761,258.9212758,19.89073988,6.458822748,2254.839404,2.053410168,1135027.48,50.6756624,2.350518925,1.044426256,0.915471426,34885.19854,1
50.390625,1148425.837,11337973.44,55862.54912,1007727.198,26932090.58,63592.67021,0.835167317,1847574.516,0.450668051,164.549921,55.48920627,94305.13274,0.908774562,0.033901552,3326229.969,218.8753985,59.59235407,15.66699942,13254.86818,1.284310169,1097631.928,46.47871421,1.46333896,1.038145814,1.655060793,53038.27357,1
107.9101563,172727.5085,15282586.54,5056.042581,91046.16354,31624625.97,24442.42378,1.25041917,2005239.931,0.398674131,141.5387533,37.56929951,44170.64717,1.238170904,0.183289825,3536171.29,223.2560981,48.15365737,16.17572332,14129.47261,1.256561658,1095396.668,46.64049295,1.710551728,1.037450722,0.943987828,4791.903344,1
31.1523437,1119436.789,11416047.02,49749.81216,911260.1411,27536109.74,46122.50259,0.974658927,1919517.388,0.428228868,228.5283267,86.50417308,228137.0891,0.525116699,0.01230826,2687172.851,190.2888458,86.1758255,23.6438888,30187.87244,0.926871454,1032742.707,42.63240955,1.244389217,1.049124652,2.023314382,47961.06006,1
64.6484375,971303.8349,12082139.6,50017.00422,921456.0669,27449856.39,60301.20959,0.858247981,1860088.741,0.428956554,99.03899882,32.79873455,32392.0838,1.372862204,0.058518072,3593679.135,241.5892872,31.92262735,9.397485415,4769.436205,1.728160254,1127344.769,49.40872892,1.947169185,1.054946368,1.332911057,48497.68773,1
74.5117187,765242.7673,12973896.38,40915.34171,740806.7933,28347654.09,33067.24865,1.119170012,1973799.944,0.413006573,71.3138734,22.10789696,14669.28793,1.71687586,0.189890765,3660696.729,260.226188,17.40839366,5.335193851,1538.374894,2.219373947,1136774.296,49.76375685,2.177318666,1.042605627,1.148725401,38989.83123,1
92.6757812,626421.9761,13544732.51,33840.89077,610792.7987,29073883.92,21334.20855,1.309484315,2018503.189,0.376088033,36.96972297,18.4182041,10229.28946,1.873426576,0.295135508,3676346.738,256.2551699,28.14374841,5.9795327,1930.993045,2.120712787,1135266.889,51.29874046,2.398526023,1.041816605,0.929913723,32146.98941,1
48.2421875,1331899.624,10519120.86,65759.04738,1185956.051,25923848.62,82802.30697,0.720533525,1772625.235,0.469458369,176.6127197,48.44143154,70442.75292,1.035472013,0.010714819,3419855.247,207.9073724,72.55077851,21.94632219,26010.21968,0.991557629,1050161.334,43.56771562,1.351192508,1.04439806,1.741113548,62418.73954,1
112.0117188,174107.5802,15285141.72,7877.327619,144479.0267,31396829.74,9428.02585,1.664114381,2060999.785,0.352573892,70.745437,26.85874874,21724.92904,1.546336141,0.199203867,3634439.841,239.8528812,36.72867498,9.998948202,5398.864118,1.674335515,1124695.707,49.11925011,1.860250052,1.03340279,0.710132743,7604.159299,1
39.0625,964254.4937,12074136.18,42154.82792,783086.4646,28250458.32,105158.4537,0.616732886,1655907.882,0.483491294,233.1802608,64.19040435,123636.6378,0.791163799,0.01230826,3177330.355,196.9593214,88.14098572,23.32259939,29374.40693,0.938734455,1036139.88,43.59751277,1.304897144,1.058418637,1.688141082,41215.07708,1
64.3554687,1038523.607,11789082.84,53694.97764,970414.6997,27190413.46,88489.95242,0.691682338,1740122.682,0.46537788,42.13547823,26.22296012,21291.92499,1.555079174,0.104727884,3638443.623,232.8187207,37.7135487,11.68887363,7378.228269,1.538707401,1118052.174,49.36511306,2.17324419,1.053927892,1.411158186,51074.45788,1
70.6054687,711515.4171,13183278.88,34985.90485,635927.7756,28878590.77,65949.3316,0.819364223,1839789.934,0.456890666,53.25936186,21.49375461,14195.86269,1.731122116,0.074366235,3664764.8,243.1541799,29.1812305,9.468989188,4841.752521,1.72162607,1127238.839,49.74753355,2.27075374,1.051278218,1.216907824,33469.88293,1
91.6992187,665254.3068,13373276.07,34025.23255,622667.696,28974560.63,41916.05983,1.016190394,1944067.359,0.397731148,36.76956558,17.55636956,9346.745338,1.912607626,0.321263459,3681079.202,258.7061615,19.43130026,5.435731807,1595.819938,2.203462399,1136624.41,51.26915687,2.614472421,1.053038965,0.979963047,32771.984,1
66.40625,1030861.559,11830687.79,52311.01495,966747.3986,27133038.15,71921.76892,0.781714808,1819146.161,0.44496605,106.5114651,35.45608513,38147.01581,1.301842544,0.056924631,3563909.055,217.4156097,50.74950259,15.3621615,12745.44426,1.301329295,1100195.653,46.37177502,1.699006935,1.051063749,1.417585088,50881.44203,1
114.6484375,145121.4314,15399842.41,6494.611173,118837.0703,31515921.08,11928.38077,1.561963306,2053632.923,0.35832301,43.99705802,19.91140867,12707.75843,1.779211373,0.307008737,3666438.948,239.4942903,30.36916392,9.347858313,4718.834656,1.732791561,1126812.985,48.98874247,2.118369847,1.033846794,0.660400688,6254.58265,1
44.6289062,867975.0919,12483283.89,38892.1539,704693.1237,28591685.95,111475.0885,0.591399485,1628107.139,0.488863736,147.3274499,45.43610614,62363.9523,1.088373903,0.058518072,3462792.863,215.4686842,59.06302347,18.07932167,17652.29388,1.159892595,1082725.65,46.50524572,1.568762654,1.069828198,1.608257728,37089.11178,1
59.2773437,1496639.719,9805817.426,97125.86937,1776650.983,22798917.11,53871.60555,0.907213226,1885529.17,0.448250804,62.86968519,26.58930027,21501.95799,1.550816292,0.141348294,3638696.539,249.1504092,17.61917667,7.232512434,2827.321763,1.955189531,1133504.58,51.66375509,2.447107925,1.069740819,1.927321089,93507.94648,1
67.0898437,1421699.409,10160734.66,94903.0903,1712305.574,23073402.24,77739.91974,0.747931533,1790834.135,0.45629905,19.48833017,12.78071245,5102.22209,2.175470029,0.176375262,3695896.293,265.2017462,13.76011889,5.231189313,1481.484351,2.235728228,1137211.022,51.85518033,2.668881593,1.061667377,1.735323289,90121.34601,1
75.9765625,1499811.945,9830216.812,105824.2964,1904865.945,21975496.67,43404.55556,1.001035888,1934625.468,0.432912321,22.09593669,14.75862111,6788.700148,2.051463903,0.203406269,3690030.371,261.4402288,16.61028414,5.787367667,1809.278007,2.148973071,1136265.836,52.1430241,2.592809209,1.046986335,1.763648886,100256.1024,1
63.0859375,1192927.036,11159147.74,74002.53639,1350386.741,25132475.63,159738.9618,0.435167631,1417474.261,0.494916936,69.59001933,31.11101384,29406.28464,1.414859573,0.01230826,3607547.486,201.4280029,68.61253404,17.7139146,16945.05549,1.177649722,1082217.26,46.15972406,1.470540995,1.040322172,1.922982243,71072.98635,1
